name,algorithm,k,silhouette_score,chi
kotek-34.png,kmeans,16,0.36037645925941836,37045.82356853997
kotek-34.png,kmeans,17,0.3644001361434181,36694.8302448489
kotek-34.png,kmeans,18,0.3714839846659432,36762.42364263755
kotek-34.png,kmeans,19,0.3746435814759148,36611.168506235335
kotek-34.png,kmeans,20,0.36812502029369637,35859.88156573774
kotek-34.png,kmedoids,5,0.3920019423525872,35085.48437221594
kotek-34.png,kmedoids,6,0.3734143677403533,34405.82517071546
kotek-34.png,kmedoids,7,0.35148857660556204,34092.474432792296
kotek-34.png,kmedoids,8,0.3740206681849165,34852.12486783947
kotek-34.png,kmedoids,9,0.3546297656502232,33821.66767824285
kotek-34.png,kmedoids,10,0.34878762585077727,35202.87009859268
kotek-34.png,kmedoids,11,0.34857233361053036,35152.93621821313
kotek-34.png,kmedoids,12,0.3520617112461193,35184.4388414355
kotek-34.png,kmedoids,13,0.34727680192992344,34508.755249220354
kotek-34.png,kmedoids,14,0.34173523963731595,34043.64815500109
kotek-34.png,kmedoids,15,0.3418547222673375,33995.98296199959
kotek-34.png,kmedoids,16,0.35268634388884773,33797.78188221672
kotek-34.png,kmedoids,17,0.35220643817183905,34596.181699573026
kotek-34.png,kmedoids,18,0.35972591214018745,35484.13832458365
kotek-34.png,kmedoids,19,0.35022112258746463,35158.47750972678
kotek-34.png,kmedoids,20,0.3541935938551177,34589.603676485036
kotek-35.png,kmeans,5,0.5061361373039465,24032.530638222517
kotek-35.png,kmeans,6,0.48205627372011167,24233.485482597345
kotek-35.png,kmeans,7,0.4541361150917978,24731.711780223082
kotek-35.png,kmeans,8,0.4446634139657414,26561.148801999254
kotek-35.png,kmeans,9,0.435423642527924,26129.49749542986
kotek-35.png,kmeans,10,0.4190472733316719,26232.426852112054
kotek-35.png,kmeans,11,0.40005466302847525,25724.97771151193
kotek-35.png,kmeans,12,0.3783471903459038,25090.994273797318
kotek-35.png,kmeans,13,0.38051515172984607,25288.347216973787
kotek-35.png,kmeans,14,0.36716664243022523,25033.906184937085
kotek-35.png,kmeans,15,0.36753449356336526,24777.176293775887
kotek-35.png,kmeans,16,0.3681258016034357,24574.098187580457
kotek-35.png,kmeans,17,0.3660700356636585,24126.994836163252
kotek-35.png,kmeans,18,0.3657962859270787,24254.270501168794
kotek-35.png,kmeans,19,0.3614860254168847,24188.99449021797
kotek-35.png,kmeans,20,0.35431129677111983,24135.137883594387
kotek-35.png,kmedoids,5,0.4426250280041401,21523.640932628237
kotek-35.png,kmedoids,6,0.42508131204804506,22876.559276017237
kotek-35.png,kmedoids,7,0.4007754759516195,22321.18510019233
kotek-35.png,kmedoids,8,0.37359951897110716,21966.695588898154
kotek-35.png,kmedoids,9,0.36819493590226876,23856.35976255572
kotek-35.png,kmedoids,10,0.3508794707532259,24282.09800702081
kotek-35.png,kmedoids,11,0.3394094590344275,23347.816467885517
kotek-35.png,kmedoids,12,0.3384981030895382,23204.932807239766
kotek-35.png,kmedoids,13,0.33836713622474734,23691.065483590097
kotek-35.png,kmedoids,14,0.33653453258862576,23984.929654023355
kotek-35.png,kmedoids,15,0.3268395346753894,23272.872835199327
kotek-35.png,kmedoids,16,0.3328746753678958,23438.84270555024
kotek-35.png,kmedoids,17,0.3400925721462563,23362.863209796888
kotek-35.png,kmedoids,18,0.3326626266669189,22769.04344427963
kotek-35.png,kmedoids,19,0.3240694946665044,22466.373465081568
kotek-35.png,kmedoids,20,0.3347872081486517,22297.08979782855
kotek-36.png,kmeans,5,0.4301371681360166,15330.515654012805
kotek-36.png,kmeans,6,0.4092076265988241,15001.131058215464
kotek-36.png,kmeans,7,0.3966230986007064,14614.576179548327
kotek-36.png,kmeans,8,0.3756286643965747,14506.681066222867
kotek-36.png,kmeans,9,0.3557586639890735,14526.723108863356
kotek-36.png,kmeans,10,0.34927429942244476,14425.568469268877
kotek-36.png,kmeans,11,0.3482940398258644,14699.471324322145
kotek-36.png,kmeans,12,0.33494617386960457,14631.84267412945
kotek-36.png,kmeans,13,0.32936687288168043,14469.247053586809
kotek-36.png,kmeans,14,0.31301653960628095,14131.347784128255
kotek-36.png,kmeans,15,0.30608733133177835,13893.971017785321
kotek-36.png,kmeans,16,0.30013583936519167,13562.490099244129
kotek-36.png,kmeans,17,0.3003084365917662,13458.829925872526
kotek-36.png,kmeans,18,0.29578923748701985,13243.69347055316
kotek-36.png,kmeans,19,0.28980515633052095,13009.266567690967
kotek-36.png,kmeans,20,0.28769163721185026,12841.604112703379
kotek-36.png,kmedoids,5,0.36764299345088236,12116.243604787718
kotek-36.png,kmedoids,6,0.3451742721732979,11034.489264815555
kotek-36.png,kmedoids,7,0.3246313041857884,10756.379022142319
kotek-36.png,kmedoids,8,0.3074878676500375,11299.48756263842
kotek-36.png,kmedoids,9,0.2998345966900198,11947.396555363859
kotek-36.png,kmedoids,10,0.30529146808052177,12026.13585956297
kotek-36.png,kmedoids,11,0.29758060616685456,11580.468285941712
kotek-36.png,kmedoids,12,0.2944216259635011,11462.19038407358
kotek-36.png,kmedoids,13,0.2874017755815826,11305.955035268966
kotek-36.png,kmedoids,14,0.28255609744191285,11124.050490922256
kotek-36.png,kmedoids,15,0.2820455798146001,11800.844474276026
kotek-36.png,kmedoids,16,0.27767554287258045,11504.074074802838
kotek-36.png,kmedoids,17,0.2703560439574731,11789.845738757615
kotek-36.png,kmedoids,18,0.2806959560762755,12347.878783534301
kotek-36.png,kmedoids,19,0.27725597283236375,11778.215776498642
kotek-36.png,kmedoids,20,0.2737777699736284,11348.032723534507
kotek-37.png,kmeans,5,0.4391052275686634,30727.183991089347
kotek-37.png,kmeans,6,0.40834381647059625,28928.052854594796
kotek-37.png,kmeans,7,0.38504414347220167,27843.158099484008
kotek-37.png,kmeans,8,0.3860875492722645,26182.009929230815
kotek-37.png,kmeans,9,0.38131901477458574,25821.656082053072
kotek-37.png,kmeans,10,0.36886797306959546,25303.452195398764
kotek-37.png,kmeans,11,0.35636324865411856,24652.586496251835
kotek-37.png,kmeans,12,0.35174535043441957,24555.6201547378
kotek-37.png,kmeans,13,0.3510946255102739,24382.746682467427
kotek-37.png,kmeans,14,0.3392685872552623,24059.7212066313
kotek-37.png,kmeans,15,0.3344346373691577,23710.242019925845
kotek-37.png,kmeans,16,0.3284681805330928,23433.47416018512
kotek-37.png,kmeans,17,0.3301024044385502,23243.00483079661
kotek-37.png,kmeans,18,0.32995096996574724,22920.81277982644
kotek-37.png,kmeans,19,0.32926471370973903,22752.411398062533
kotek-37.png,kmeans,20,0.32978233225605064,22455.41651959683
kotek-37.png,kmedoids,5,0.43625362957718394,30560.00297163584
kotek-37.png,kmedoids,6,0.40111305357277455,29219.381313588634
kotek-37.png,kmedoids,7,0.3732872334579803,27441.761867916684
kotek-37.png,kmedoids,8,0.3524719018388297,26389.291908945386
kotek-37.png,kmedoids,9,0.3343264621868038,25128.436552782958
kotek-37.png,kmedoids,10,0.31424159433624926,23945.916000337653
kotek-37.png,kmedoids,11,0.32638795312474383,24140.539647750255
kotek-37.png,kmedoids,12,0.31739166333220953,23704.78659256084
kotek-37.png,kmedoids,13,0.32664817517334865,23710.59602833076
kotek-37.png,kmedoids,14,0.33418805480987634,23664.26784672369
kotek-37.png,kmedoids,15,0.32412177639879103,23035.345207244514
kotek-37.png,kmedoids,16,0.3167708595293545,22613.070714249312
kotek-37.png,kmedoids,17,0.3116008577943249,22378.810269308306
kotek-37.png,kmedoids,18,0.3091984349332145,22141.594457236533
kotek-37.png,kmedoids,19,0.31407629608656407,22316.36802017288
kotek-37.png,kmedoids,20,0.3100432949007797,21998.677610504346
kotek-38.png,kmeans,5,0.44948476197128046,31118.38208511586
kotek-38.png,kmeans,6,0.42300995811384495,30270.973653419234
kotek-38.png,kmeans,7,0.3859191191552967,29296.03844049411
kotek-38.png,kmeans,8,0.38718030429619843,28018.39235590743
kotek-38.png,kmeans,9,0.3749128080852769,27873.320340800718
kotek-38.png,kmeans,10,0.3755747354264455,27260.26274437211
kotek-38.png,kmeans,11,0.3663958804626084,26974.49805870602
kotek-38.png,kmeans,12,0.36548185560496005,26469.771131211968
kotek-38.png,kmeans,13,0.3620402018217607,26243.443571587657
kotek-38.png,kmeans,14,0.3580586662333271,26008.08078018126
kotek-38.png,kmeans,15,0.35624543064167224,25863.271349077768
kotek-38.png,kmeans,16,0.3529913761857268,25824.87757372034
kotek-38.png,kmeans,17,0.349417402318399,25528.485149880184
kotek-38.png,kmeans,18,0.34936170262486066,25470.459032912448
kotek-38.png,kmeans,19,0.3478159803124337,25324.000132196325
kotek-38.png,kmeans,20,0.34145989297770796,24991.188240397714
kotek-38.png,kmedoids,5,0.4311090107471712,29528.60091688417
kotek-38.png,kmedoids,6,0.3951716229466255,29053.642898375685
kotek-38.png,kmedoids,7,0.37172488740629717,27547.806782971795
kotek-38.png,kmedoids,8,0.36552016561056727,26998.26066471801
kotek-38.png,kmedoids,9,0.35516000966422484,25866.066497454496
kotek-38.png,kmedoids,10,0.35166682826649376,25128.071143003635
kotek-38.png,kmedoids,11,0.351862331800813,25287.924956892693
kotek-38.png,kmedoids,12,0.3464041723128057,25119.929919627364
kotek-38.png,kmedoids,13,0.3356536769188031,24917.91549096573
kotek-38.png,kmedoids,14,0.3337805789334961,24893.945905660446
kotek-38.png,kmedoids,15,0.33346551614339903,24858.099144889333
kotek-38.png,kmedoids,16,0.32375114669280236,24178.472542928437
kotek-38.png,kmedoids,17,0.3204126016815415,23892.210015130353
kotek-38.png,kmedoids,18,0.31905465791335547,23482.242741831702
kotek-38.png,kmedoids,19,0.31432242802003196,23381.195048155023
kotek-38.png,kmedoids,20,0.31498154784536747,23412.59378837127
kotek-39.png,kmeans,5,0.48602714954565884,34018.379568320684
kotek-39.png,kmeans,6,0.4297055138707937,34531.551986138234
kotek-39.png,kmeans,7,0.43119295964840604,33106.51143984262
kotek-39.png,kmeans,8,0.4217408581638053,32804.93032272698
kotek-39.png,kmeans,9,0.43645845649172194,32955.46211533006
kotek-39.png,kmeans,10,0.43719846560918035,31224.04736372637
kotek-39.png,kmeans,11,0.4274356876561263,30285.985195627138
kotek-39.png,kmeans,12,0.43011233976356766,30434.743954041835
kotek-39.png,kmeans,13,0.4275585504619796,30129.225880976377
kotek-39.png,kmeans,14,0.42039848476682884,29678.60901243817
kotek-39.png,kmeans,15,0.41312895357315577,29556.699899767445
kotek-39.png,kmeans,16,0.4060860813217995,29587.601147093857
kotek-39.png,kmeans,17,0.39632760581511234,29581.45903294678
kotek-39.png,kmeans,18,0.3946802005118795,29298.029296672194
kotek-39.png,kmeans,19,0.3870470891203336,29125.000580036605
kotek-39.png,kmeans,20,0.38247418887643453,28919.65865355041
kotek-39.png,kmedoids,5,0.4127905539664556,30994.15925738681
kotek-39.png,kmedoids,6,0.43877261737884254,26813.791938924558
kotek-39.png,kmedoids,7,0.4326546224483289,27657.165600925888
kotek-39.png,kmedoids,8,0.40917290184024296,28965.374440282245
kotek-39.png,kmedoids,9,0.4072513782054573,28784.58041549286
kotek-39.png,kmedoids,10,0.37535041242998934,26723.58029960811
kotek-39.png,kmedoids,11,0.3716936648209306,26672.47630862067
kotek-39.png,kmedoids,12,0.36083795258375495,27479.997390256245
kotek-39.png,kmedoids,13,0.3501249157528269,26800.748754703673
kotek-39.png,kmedoids,14,0.34441891544646736,26291.4615734939
kotek-39.png,kmedoids,15,0.3395182374368682,26041.67584747735
kotek-39.png,kmedoids,16,0.33044865011616514,24899.0905958622
kotek-39.png,kmedoids,17,0.3301883145277575,24833.937594231364
kotek-39.png,kmedoids,18,0.3199793847831594,24681.023116502063
kotek-39.png,kmedoids,19,0.3113034800953449,23799.33599359348
kotek-39.png,kmedoids,20,0.3139663344426962,23613.41544733452
kotek-4.png,kmeans,5,0.4531748165214431,28157.90298956952
kotek-4.png,kmeans,6,0.40816100398217825,27184.29509578035
kotek-4.png,kmeans,7,0.3708440867736957,25953.314796226565
kotek-4.png,kmeans,8,0.3522551427423686,24953.539615290585
kotek-4.png,kmeans,9,0.3489641035483333,23965.42613201606
kotek-4.png,kmeans,10,0.3413819609727386,23371.116206449424
kotek-4.png,kmeans,11,0.3412499948110053,22651.48736287932
kotek-4.png,kmeans,12,0.33876679140857935,22173.609673850868
kotek-4.png,kmeans,13,0.34280356991381405,21854.43974129276
kotek-4.png,kmeans,14,0.34226182112451353,21526.537988257573
kotek-4.png,kmeans,15,0.34485183068315484,21248.76997571637
kotek-4.png,kmeans,16,0.3458232424657082,21130.593318173836
kotek-4.png,kmeans,17,0.34047844512454,20945.078843713574
kotek-4.png,kmeans,18,0.33361621117927437,20787.63061766036
kotek-4.png,kmeans,19,0.32977005757316535,20554.085347534383
kotek-4.png,kmeans,20,0.3296576190391813,20454.002538321656
kotek-4.png,kmedoids,5,0.38931091715707355,25779.221695497934
kotek-4.png,kmedoids,6,0.3531746825561507,25546.201692505594
kotek-4.png,kmedoids,7,0.3402582639877588,25134.36815098169
kotek-4.png,kmedoids,8,0.3460378305126167,23955.848011632792
kotek-4.png,kmedoids,9,0.3536475935151321,23659.72656674503
kotek-4.png,kmedoids,10,0.34942486069379586,22938.293021922454
kotek-4.png,kmedoids,11,0.3281060469226552,22011.573773427637
kotek-4.png,kmedoids,12,0.32055236396942294,21655.506726842657
kotek-4.png,kmedoids,13,0.31630497963605525,20871.97498312592
kotek-4.png,kmedoids,14,0.30894781545965244,20415.465553035632
kotek-4.png,kmedoids,15,0.30817699730140513,19910.843608028947
kotek-4.png,kmedoids,16,0.305678337872924,19570.731048542126
kotek-4.png,kmedoids,17,0.3086133987568119,19373.27293281075
kotek-4.png,kmedoids,18,0.312290554993233,19438.682919951163
kotek-4.png,kmedoids,19,0.3117975982022922,19580.157614176638
kotek-4.png,kmedoids,20,0.30817869322702857,19116.116109143495
kotek-40.png,kmeans,5,0.5459816732258209,55953.14853889715
kotek-40.png,kmeans,6,0.5290899789361101,65532.897081088915
kotek-40.png,kmeans,7,0.5199558022775893,71941.56916105768
kotek-40.png,kmeans,8,0.4974993477608325,75712.61841649775
kotek-40.png,kmeans,9,0.48594006821711117,80065.61702304162
kotek-40.png,kmeans,10,0.4670499999858775,82488.52347704266
kotek-40.png,kmeans,11,0.4572806527262999,86468.75838511038
kotek-40.png,kmeans,12,0.44101555636894824,87370.32342036624
kotek-40.png,kmeans,13,0.43201229550911674,88345.83296897719
kotek-40.png,kmeans,14,0.42300495167288243,89147.36893585854
kotek-40.png,kmeans,15,0.4184778298668661,89807.32197195824
kotek-40.png,kmeans,16,0.41270415594690624,90124.52402044133
kotek-40.png,kmeans,17,0.4052403251173612,89774.60770788629
kotek-40.png,kmeans,18,0.4019720623200894,90917.2650695373
kotek-40.png,kmeans,19,0.39659201232394314,90511.69017345851
kotek-40.png,kmeans,20,0.39034602841312316,89953.95016449422
kotek-40.png,kmedoids,5,0.5267032598854905,53014.95634306187
kotek-40.png,kmedoids,6,0.5212880264297748,64069.5674603906
kotek-40.png,kmedoids,7,0.5000057821775862,67467.30285564653
kotek-40.png,kmedoids,8,0.4779700525238596,73190.78316727112
kotek-40.png,kmedoids,9,0.47598538667362644,80384.89652349627
kotek-40.png,kmedoids,10,0.4592164948689697,81104.04280054398
kotek-40.png,kmedoids,11,0.44702999934646853,83768.28690583733
kotek-40.png,kmedoids,12,0.4366887643661867,86547.63904820959
kotek-40.png,kmedoids,13,0.4249513927724203,87246.26597644025
kotek-40.png,kmedoids,14,0.41258818753230136,86579.50409490743
kotek-40.png,kmedoids,15,0.40575990066373524,89565.0008516038
kotek-40.png,kmedoids,16,0.39932435400203603,89278.43572513448
kotek-40.png,kmedoids,17,0.3899887903594693,88358.58379101267
kotek-40.png,kmedoids,18,0.3915510225368466,90297.14872280115
kotek-40.png,kmedoids,19,0.37776961322428254,89247.8252382254
kotek-40.png,kmedoids,20,0.37514278973264414,89099.37926102005
kotek-41.png,kmeans,5,0.5406438618599954,44222.735468667306
kotek-41.png,kmeans,6,0.5259442896757018,46191.70210454691
kotek-41.png,kmeans,7,0.5186341204422967,45154.82427582815
kotek-41.png,kmeans,8,0.5324813184407471,44035.89197209307
kotek-41.png,kmeans,9,0.526572022392904,43445.709875842775
kotek-41.png,kmeans,10,0.5347140066607702,44427.79879528982
kotek-41.png,kmeans,11,0.5376670482913619,44132.17950557674
kotek-41.png,kmeans,12,0.5307558356636894,44122.150208771964
kotek-41.png,kmeans,13,0.524664122285532,45998.69652517298
kotek-41.png,kmeans,14,0.5340125500489059,46751.075669516125
kotek-41.png,kmeans,15,0.5297403452515457,46783.5589039603
kotek-41.png,kmeans,16,0.5273148343863208,46779.262511923516
kotek-41.png,kmeans,17,0.5173491777194397,46933.75031101066
kotek-41.png,kmeans,18,0.5103805632214611,47231.12875134694
kotek-41.png,kmeans,19,0.4994309250527668,47050.78734969448
kotek-41.png,kmeans,20,0.4896037171069326,46651.526126902565
kotek-41.png,kmedoids,5,0.5360876163421792,40849.00917692053
kotek-41.png,kmedoids,6,0.538265473273025,40275.357046702164
kotek-41.png,kmedoids,7,0.5389274500195929,43699.27588798067
kotek-41.png,kmedoids,8,0.5254156173380398,42070.36581763969
kotek-41.png,kmedoids,9,0.5195624287668686,40761.01625871851
kotek-41.png,kmedoids,10,0.512109285020814,40531.26300294848
kotek-41.png,kmedoids,11,0.48551266432853113,40609.18253136594
kotek-41.png,kmedoids,12,0.48157482088392367,41780.95625527764
kotek-41.png,kmedoids,13,0.45786469925850354,42420.4808323091
kotek-41.png,kmedoids,14,0.4286428463087164,41195.755847162756
kotek-41.png,kmedoids,15,0.4115742404987618,42043.73369388764
kotek-41.png,kmedoids,16,0.39020810222889074,40947.80758553029
kotek-41.png,kmedoids,17,0.3889459292972245,40783.09323608112
kotek-41.png,kmedoids,18,0.3861191013274774,41418.69681618539
kotek-41.png,kmedoids,19,0.3883183899996705,42556.623766261
kotek-41.png,kmedoids,20,0.3857455989094639,43122.66882436986
kotek-42.png,kmeans,5,0.43241761293304803,9424.197280391198
kotek-42.png,kmeans,6,0.41470145593292856,9097.653076863226
kotek-42.png,kmeans,7,0.412059307351344,9230.485009076283
kotek-42.png,kmeans,8,0.40658777601916823,9178.555331363546
kotek-42.png,kmeans,9,0.40457632802158117,9349.728813667924
kotek-42.png,kmeans,10,0.38775654433738815,9112.885774362428
kotek-42.png,kmeans,11,0.3927686090161996,9042.005150086687
kotek-42.png,kmeans,12,0.38618308943212953,9046.829352919527
kotek-42.png,kmeans,13,0.3872120903793732,8941.028377424958
kotek-42.png,kmeans,14,0.3859019868300376,8832.874601972571
kotek-42.png,kmeans,15,0.3823083109003019,8782.155647315945
kotek-42.png,kmeans,16,0.37768391286943004,8679.213145026784
kotek-42.png,kmeans,17,0.37179085594542943,8616.318721410196
kotek-42.png,kmeans,18,0.369157133670149,8557.512109057963
kotek-42.png,kmeans,19,0.3623502768379655,8501.713944165855
kotek-42.png,kmeans,20,0.3655412079188042,8517.058151077483
kotek-42.png,kmedoids,5,0.35567172362664157,7263.56315508601
kotek-42.png,kmedoids,6,0.37847131780164434,7606.628882720755
kotek-42.png,kmedoids,7,0.36825750095575627,7499.195027949138
kotek-42.png,kmedoids,8,0.38047418192292853,7866.942840489117
kotek-42.png,kmedoids,9,0.3708546762531886,7545.0751986659625
kotek-42.png,kmedoids,10,0.3693792197737352,7342.36701199935
kotek-42.png,kmedoids,11,0.3565927155008325,7347.880798260079
kotek-42.png,kmedoids,12,0.34834507330029096,7673.6911459028315
kotek-42.png,kmedoids,13,0.35220746898154554,7989.862809273984
kotek-42.png,kmedoids,14,0.3475544118725652,8143.996192962654
kotek-42.png,kmedoids,15,0.34939585185329136,8130.886089794255
kotek-42.png,kmedoids,16,0.33688956503223827,7960.827878845923
kotek-42.png,kmedoids,17,0.3365390871433661,7837.037674189916
kotek-42.png,kmedoids,18,0.33423807341633405,7705.894700179415
kotek-42.png,kmedoids,19,0.3354043511062845,7676.855398763719
kotek-42.png,kmedoids,20,0.3204938236906836,7453.31553698993
kotek-43.png,kmeans,5,0.6910534169803575,115700.71848262423
kotek-43.png,kmeans,6,0.6230389999894463,117075.19893624955
kotek-43.png,kmeans,7,0.5387362211628852,125997.0655452481
kotek-43.png,kmeans,8,0.5015082522096237,132411.20571395033
kotek-43.png,kmeans,9,0.4846238443872891,140738.3525434382
kotek-43.png,kmeans,10,0.4648923007973352,141668.36274808235
kotek-43.png,kmeans,11,0.4538570770532675,144818.56298887284
kotek-43.png,kmeans,12,0.44167487117332743,149554.64275542204
kotek-43.png,kmeans,13,0.4311251352854071,150153.91664712605
kotek-43.png,kmeans,14,0.4193412098012563,147931.0743227831
kotek-43.png,kmeans,15,0.413323252166445,147907.22503008333
kotek-43.png,kmeans,16,0.40856867341273695,149074.84679954004
kotek-43.png,kmeans,17,0.4023969806567675,147860.02704401198
kotek-43.png,kmeans,18,0.40030034002748127,147721.97857687454
kotek-43.png,kmeans,19,0.39470866781802494,147571.91397401257
kotek-43.png,kmeans,20,0.39116026716069524,144944.59916660262
kotek-43.png,kmedoids,5,0.4824318318526396,93333.13471463413
kotek-43.png,kmedoids,6,0.487854506475531,111268.17762575718
kotek-43.png,kmedoids,7,0.4756439130230077,113520.98771423614
kotek-43.png,kmedoids,8,0.4321991209727198,115303.37363961668
kotek-43.png,kmedoids,9,0.42827457141198966,123869.31354573171
kotek-43.png,kmedoids,10,0.41380142939886433,127593.16314625782
kotek-43.png,kmedoids,11,0.39597211710073965,132125.00741813233
kotek-43.png,kmedoids,12,0.38922827704139407,131846.84065591535
kotek-43.png,kmedoids,13,0.37615339024179495,131003.85042441101
kotek-43.png,kmedoids,14,0.3682846310767239,133753.0200566678
kotek-43.png,kmedoids,15,0.363630361367501,135557.564561637
kotek-43.png,kmedoids,16,0.36215362908990495,133196.75250673929
kotek-43.png,kmedoids,17,0.35370162226232643,134366.9835043059
kotek-43.png,kmedoids,18,0.35101884296237157,135273.74218052067
kotek-43.png,kmedoids,19,0.3499218565863111,137159.96681749183
kotek-43.png,kmedoids,20,0.33463737105816554,136037.76183284182
kotek-44.png,kmeans,5,0.5341067181776723,108541.91379980554
kotek-44.png,kmeans,6,0.4878064800825693,117707.41345867797
kotek-44.png,kmeans,7,0.47286398956506126,120948.37461679356
kotek-44.png,kmeans,8,0.44276438717185684,121405.02030621769
kotek-44.png,kmeans,9,0.4193150059018362,122786.0125444852
kotek-44.png,kmeans,10,0.4032418664568107,123695.24052806292
kotek-44.png,kmeans,11,0.38122329590540394,121856.29844299704
kotek-44.png,kmeans,12,0.36177685165534446,119654.74204487973
kotek-44.png,kmeans,13,0.35254393044417986,116117.75234000487
kotek-44.png,kmeans,14,0.3478568635515819,113562.94894021431
kotek-44.png,kmeans,15,0.34077950018183933,111739.34280408539
kotek-44.png,kmeans,16,0.33565694324539996,110531.37540717924
kotek-44.png,kmeans,17,0.3280989698511858,108732.28694067665
kotek-44.png,kmeans,18,0.3279318488724445,106629.75804761171
kotek-44.png,kmeans,19,0.32396121815503387,106035.24939594022
kotek-44.png,kmeans,20,0.3224348905773452,104827.4774199789
kotek-44.png,kmedoids,5,0.49133548497677737,102533.88275395273
kotek-44.png,kmedoids,6,0.45651571082770437,107659.36652153902
kotek-44.png,kmedoids,7,0.416327870559678,108227.25287740352
kotek-44.png,kmedoids,8,0.4069798295572699,111357.81932219109
kotek-44.png,kmedoids,9,0.3890801529552927,114574.43670461138
kotek-44.png,kmedoids,10,0.3698830135238719,114311.15199842928
kotek-44.png,kmedoids,11,0.3517263283016311,114537.26964693629
kotek-44.png,kmedoids,12,0.338533624670118,113436.10688592035
kotek-44.png,kmedoids,13,0.32072730229961743,110692.76600031296
kotek-44.png,kmedoids,14,0.31530182745812924,107913.73172981982
kotek-44.png,kmedoids,15,0.31168953442482156,105970.22786202445
kotek-44.png,kmedoids,16,0.30837776603395184,106426.5807591204
kotek-44.png,kmedoids,17,0.3092991030070963,104713.88730620997
kotek-44.png,kmedoids,18,0.30922941228558753,102642.80608974659
kotek-44.png,kmedoids,19,0.30129195559207067,102244.97213332378
kotek-44.png,kmedoids,20,0.3009104236471984,99878.10915439752
kotek-45.png,kmeans,5,0.4299203941545535,16538.41328797554
kotek-45.png,kmeans,6,0.4123900571794269,16052.606368795148
kotek-45.png,kmeans,7,0.3886495409968115,16047.486825562746
kotek-45.png,kmeans,8,0.3958621919926655,16438.774336038165
kotek-45.png,kmeans,9,0.36701289041171264,16247.674692111255
kotek-45.png,kmeans,10,0.3506907052553706,15806.447152844
kotek-45.png,kmeans,11,0.33613101718966415,15342.85947827213
kotek-45.png,kmeans,12,0.32881576778720634,14997.58705626122
kotek-45.png,kmeans,13,0.32683701354707856,14808.620006156387
kotek-45.png,kmeans,14,0.32510107118742304,14358.21639483131
kotek-45.png,kmeans,15,0.32338352608031234,14220.752882672958
kotek-45.png,kmeans,16,0.31902082223210343,14009.114910826853
kotek-45.png,kmeans,17,0.3128045607495387,13880.554547456099
kotek-45.png,kmeans,18,0.3142542059842178,13641.146626295309
kotek-45.png,kmeans,19,0.31704423042481394,13565.452930794829
kotek-45.png,kmeans,20,0.32005789198855467,13484.845540048442
kotek-45.png,kmedoids,5,0.3990199292079305,15413.733336259786
kotek-45.png,kmedoids,6,0.36587449568079644,14835.459133903074
kotek-45.png,kmedoids,7,0.33861371902199117,14168.869498442908
kotek-45.png,kmedoids,8,0.3258300456372187,13563.973307357117
kotek-45.png,kmedoids,9,0.3219305663224772,13640.645442991567
kotek-45.png,kmedoids,10,0.30206945997818513,13003.447281204437
kotek-45.png,kmedoids,11,0.29857594687097,13207.651881979391
kotek-45.png,kmedoids,12,0.2996099978071607,13020.692429687031
kotek-45.png,kmedoids,13,0.31056447689003436,13539.531837160219
kotek-45.png,kmedoids,14,0.3073990981221647,13844.17963864696
kotek-45.png,kmedoids,15,0.300889654060954,13401.163049235522
kotek-45.png,kmedoids,16,0.298676436879612,13037.123785789356
kotek-45.png,kmedoids,17,0.30179487092927215,12909.393216861621
kotek-45.png,kmedoids,18,0.3048530955517035,12567.891178751923
kotek-45.png,kmedoids,19,0.2987869599795617,12338.29696148981
kotek-45.png,kmedoids,20,0.3040336996486479,12072.114855595932
kotek-46.png,kmeans,5,0.5045026687644375,23046.85716311132
kotek-46.png,kmeans,6,0.4807359276055571,22782.680564082046
kotek-46.png,kmeans,7,0.46491916375716746,24536.96721996583
kotek-46.png,kmeans,8,0.4530500110499238,24271.58796112018
kotek-46.png,kmeans,9,0.4297138665881487,23729.656468509067
kotek-46.png,kmeans,10,0.42997210576524064,23649.99213127821
kotek-46.png,kmeans,11,0.4220467777847777,23267.93417599159
kotek-46.png,kmeans,12,0.41314340642115904,23100.537587608018
kotek-46.png,kmeans,13,0.4111999100484547,23026.983801300008
kotek-46.png,kmeans,14,0.4067984944984631,22607.83178801445
kotek-46.png,kmeans,15,0.40592235850124714,22365.894068472866
kotek-46.png,kmeans,16,0.3987534285028626,22069.076727570296
kotek-46.png,kmeans,17,0.391994954484675,21944.884555489287
kotek-46.png,kmeans,18,0.3945755200106731,21772.371476811917
kotek-46.png,kmeans,19,0.3914478200191317,21666.08140016758
kotek-46.png,kmeans,20,0.3874214795099178,21416.10467027416
kotek-46.png,kmedoids,5,0.4630347584742168,21811.692022541945
kotek-46.png,kmedoids,6,0.44181450332833627,22287.17049996317
kotek-46.png,kmedoids,7,0.42818575313229035,22245.12998744977
kotek-46.png,kmedoids,8,0.40933451364213225,20945.12641649376
kotek-46.png,kmedoids,9,0.4087136117687781,22503.663284503982
kotek-46.png,kmedoids,10,0.4120768228212528,23621.30378935625
kotek-46.png,kmedoids,11,0.4031320255711931,22930.365592126185
kotek-46.png,kmedoids,12,0.38607599739552434,22086.344820625833
kotek-46.png,kmedoids,13,0.372075094698483,21968.60730563433
